,orderId,qty,realizedPnl,quoteQty,cumprod,commission,price,time,symbol,side,commission_entry,price_entry,time_entry,usdtPot,bnbPot,leverage
177,2327830256,1083.7,11.25141998,1118.78228,1118.78228,0.00099239,1.03237269,1622665800165.0,ALGOUSDT,BUY,0.000992385,1.042755098,1622664001561.0,1.0,1.0,2
178,2061720060,32330.0,23.36760798,1133.78077,1133.78077,0.00102711,0.035069,1622682000215.0,IOSTUSDT,BUY,0.00102711,0.035791784,1622680201392.0,1.0,1.0,2
179,4034799804,218.5,-6.98862999,1207.40915,1207.40915,0.0010598,5.5259,1622696400176.0,KAVAUSDT,BUY,0.001059795,5.493915423,1622694604011.0,1.0,1.0,2
180,4035175977,213.8,16.42671999,1164.4282,1164.4282,0.00102112,5.44634331,1622698200126.0,KAVAUSDT,BUY,0.001021115,5.523175491,1622696401554.0,1.0,1.0,2
181,11024706780,458.2,12.4577,1215.9765,1215.9765,0.00105522,2.65381165,1622700000104.0,CRVUSDT,BUY,0.00105522,2.681,1622698202522.0,1.0,1.0,2
182,1354172545,94.0,31.688,1220.016,1220.016,0.00107426,12.97889362,1622705400206.0,RUNEUSDT,BUY,0.00107426,13.316,1622703605982.0,1.0,1.0,2
183,3440902616,8745.0,3.03924998,1310.88395,1310.88395,0.00114968,0.14990097,1622707201977.0,ZILUSDT,BUY,0.00114968,0.150248508,1622705402033.0,1.0,1.0,2
184,3441159356,8678.0,-2.37617,1297.91479,1297.91479,0.00112613,0.14956382,1622709000202.0,ZILUSDT,BUY,0.00112613,0.14929,1622707213563.0,1.0,1.0,2
185,3441430063,8769.0,-14.95370998,1325.6885,1325.6885,0.00113826,0.15117898,1622710800207.0,ZILUSDT,BUY,0.001138255,0.14947369,1622709002030.0,1.0,1.0,2
186,3441673321,8456.0,16.55102,1262.67266,1262.67266,0.00109566,0.14932269,1622712600192.0,ZILUSDT,BUY,0.00109566,0.15128,1622710802864.0,1.0,1.0,2
187,12095142827,17.1,-6.1608,1320.5865,1320.5865,0.00111077,77.2272807,1622718000209.0,FILUSDT,BUY,0.001110765,76.867,1622716201738.0,1.0,1.0,2
188,12095702413,16.8,29.04709999,1268.231,1268.231,0.00108797,75.48994048,1622719800217.0,FILUSDT,BUY,0.001087965,77.21893452,1622718002099.0,1.0,1.0,2
189,12101456851,16.3,-14.85869999,1371.8307,1371.8307,0.00118391,84.16139264,1622736001720.0,FILUSDT,BUY,0.001183905,83.24981595,1622734201926.0,1.0,1.0,2
190,12103178615,15.8,-80.56819999,1405.7544,1405.7544,0.00118426,88.97179747,1622737800211.0,FILUSDT,BUY,0.001184255,83.8725443,1622736014965.0,1.0,1.0,2
191,12104318287,13.2,10.296,1165.032,1165.032,0.0010126,88.26,1622739600192.0,FILUSDT,BUY,0.0010126,89.04,1622737802035.0,1.0,1.0,2
192,12105195742,13.4,14.28229999,1168.8216,1168.8216,0.00101224,87.22549254,1622741400202.0,FILUSDT,BUY,0.001012235,88.29133582,1622739602110.0,1.0,1.0,2
193,276914484,9.69,-14.72349999,1232.5296,1232.5296,0.00105141,127.1960372,1622743200181.0,ICPUSDT,BUY,0.00105141,125.6765841,1622741402157.0,1.0,1.0,2
194,277487415,9.26,-17.19799999,1195.0151,1195.0151,0.00102069,129.0513067,1622745000220.0,ICPUSDT,BUY,0.00102069,127.1940713,1622743202112.0,1.0,1.0,2
195,277945313,8.85,33.03329998,1107.3097,1107.3097,0.00097075,125.1197401,1622746800228.0,ICPUSDT,BUY,0.000970745,128.8523164,1622745002101.0,1.0,1.0,2
196,685244737,271125.0,22.38716299,1196.659242,1196.659242,0.00103238,0.00441368,1622768400309.0,BTTUSDT,BUY,0.00103238,0.004496252,1622766601706.0,1.0,1.0,2
197,11882841461,8383.0,64.37446999,1202.37369,1202.37369,0.0010786,0.14343,1622770200225.0,VETUSDT,BUY,0.0010786,0.151109169,1622768403268.0,1.0,1.0,2
198,1004810544,750.0,7.3998,1404.8274,1404.8274,0.00124341,1.8731032,1622772000226.0,BELUSDT,SELL,0.00124341,1.8632368,1622770202182.0,1.0,1.0,2
199,1004943587,746.0,-22.05809997,1375.6325,1375.6325,0.00123832,1.84401139,1622773800219.0,BELUSDT,SELL,0.00123832,1.873579893,1622772002180.0,1.0,1.0,2
200,1005044478,735.0,10.10669999,1366.861,1366.861,0.00121687,1.85967483,1622775600229.0,BELUSDT,SELL,0.001216865,1.845924218,1622773802166.0,1.0,1.0,2
201,763852063,13264.0,1.12801998,1390.73313,1390.73313,0.00122658,0.10485021,1622777400221.0,ANKRUSDT,SELL,0.00122658,0.104765162,1622775603141.0,1.0,1.0,2
202,404368014,379.2,-27.82859996,1362.7399,1362.7399,0.00128893,3.59372336,1622786400205.0,LITUSDT,SELL,0.001288925,3.667111023,1622784602593.0,1.0,1.0,2
203,473341257,16976.0,5.01772996,1343.18507,1343.18507,0.00126588,0.07912259,1622788200098.0,RVNUSDT,SELL,0.00126588,0.078827011,1622786402179.0,1.0,1.0,2
204,1103054263,13.9,-8.90899999,1342.045,1342.045,0.00128262,96.55,1622790000165.0,EGLDUSDT,SELL,0.00128262,97.19093525,1622788201945.0,1.0,1.0,2
205,1103200094,13.7,-18.91899999,1304.789,1304.789,0.00126753,95.24007299,1622791800192.0,EGLDUSDT,SELL,0.001267525,96.6210219,1622790001567.0,1.0,1.0,2
206,1103312415,13.4,4.43399998,1281.427,1281.427,0.0012299,95.6288806,1622793600622.0,EGLDUSDT,SELL,0.001229905,95.29798507,1622791801567.0,1.0,1.0,2
207,22083328511,0.036,39.20598,1328.2173,1328.2173,0.00124312,36894.925,1622811600179.0,BTCUSDT,SELL,0.001243115,35805.87,1622809802655.0,1.0,1.0,2
208,407342482,290.7,-7.86949999,1301.4639,1301.4639,0.00113165,4.477,1622863800183.0,LITUSDT,BUY,0.001131645,4.449929137,1622862001817.0,1.0,1.0,2
209,407429295,286.7,-14.0813,1297.0308,1297.0308,0.0011278,4.524,1622865600093.0,LITUSDT,BUY,0.001127795,4.474884897,1622863802473.0,1.0,1.0,2
210,407552858,277.4,17.47069998,1236.0198,1236.0198,0.00108936,4.45573107,1622867400090.0,LITUSDT,BUY,0.00108936,4.518711247,1622865601473.0,1.0,1.0,2
211,368561515,137.7,-8.02709999,1279.5274,1279.5274,0.00117994,9.29213798,1622894400231.0,UNFIUSDT,SELL,0.00117994,9.350432099,1622892602198.0,1.0,1.0,2
212,368685777,138.0,6.48319998,1289.6186,1289.6186,0.00117852,9.34506232,1622896200125.0,UNFIUSDT,SELL,0.001178515,9.298082609,1622894402506.0,1.0,1.0,2
213,14794203323,1362.2,3.13306,1278.96958,1278.96958,0.00116225,0.9389,1622898000089.0,XRPUSDT,SELL,0.001162245,0.9366,1622896201477.0,1.0,1.0,2
214,11364343758,873.0,-3.9285,1284.6195,1284.6195,0.00122646,1.4715,1622930400179.0,MATICUSDT,SELL,0.00122646,1.476,1622928601365.0,1.0,1.0,2
215,11365047297,876.0,24.7529,1313.8745,1313.8745,0.00123129,1.49985674,1622932200555.0,MATICUSDT,SELL,0.00123129,1.4716,1622930401558.0,1.0,1.0,2
216,745796913,3257.0,23.72213,1304.87331,1304.87331,0.00120456,0.40063657,1622953800133.0,SKLUSDT,BUY,0.00120456,0.40792,1622952001327.0,1.0,1.0,2
217,282315493,544.0,39.5074,1337.8462,1337.8462,0.00123686,2.4592761,1622961000123.0,MTLUSDT,BUY,0.001236855,2.5319,1622959201919.0,1.0,1.0,2
218,283023577,545.0,19.0418,1435.8902,1435.8902,0.00131901,2.63466092,1622970000129.0,MTLUSDT,BUY,0.001319005,2.6696,1622968201333.0,1.0,1.0,2
219,3757807149,92.0,28.84239998,1465.948,1465.948,0.00135604,15.93421739,1622973600160.0,WAVESUSDT,BUY,0.001356035,16.24772174,1622971801361.0,1.0,1.0,2
220,3538966324,406.4,-16.02629999,1567.4848,1567.4848,0.00142898,3.857,1623016800151.0,XTZUSDT,BUY,0.00142898,3.817565207,1623015001362.0,1.0,1.0,2
221,3539193218,393.1,10.95439998,1504.0006,1504.0006,0.00139066,3.826,1623018600211.0,XTZUSDT,BUY,0.00139066,3.853866701,1623016802897.0,1.0,1.0,2
222,288640433,518.0,15.65389996,1521.6068,1521.6068,0.00137606,2.93746486,1623038400121.0,MTLUSDT,BUY,0.00137606,2.967684749,1623036601354.0,1.0,1.0,2
223,3543231962,385.4,-8.0934,1580.9108,1580.9108,0.00140756,4.102,1623063600168.0,XTZUSDT,BUY,0.001407555,4.081,1623061802210.0,1.0,1.0,2
224,3543382734,381.3,6.83119999,1556.8353,1556.8353,0.00139659,4.08296696,1623065400171.0,XTZUSDT,BUY,0.00139659,4.100882507,1623063602021.0,1.0,1.0,2
225,192473545,21369.0,15.47113,1553.5263,1553.5263,0.00140584,0.0727,1623074400149.0,DGBUSDT,BUY,0.00140584,0.073423999,1623072601416.0,1.0,1.0,2
226,308284805,15.76,6.46819999,1607.52,1607.52,0.00148051,102.0,1623087000197.0,ICPUSDT,SELL,0.001480505,101.5895812,1623085201463.0,1.0,1.0,2
227,11644915186,282.0,-7.4193,1604.4927,1604.4927,0.00149279,5.68969043,1623088800169.0,EOSUSDT,SELL,0.001492785,5.716,1623087001581.0,1.0,1.0,2
228,11645322884,280.8,-3.3696,1593.54,1593.54,0.00148721,5.675,1623090600095.0,EOSUSDT,SELL,0.00148721,5.687,1623088801538.0,1.0,1.0,2
229,11645662671,280.3,-11.212,1578.6496,1578.6496,0.00148367,5.632,1623092400098.0,EOSUSDT,SELL,0.00148367,5.672,1623090602466.0,1.0,1.0,2
230,11646033481,279.0,2.232,1572.723,1572.723,0.0014726,5.637,1623094200167.0,EOSUSDT,SELL,0.001472595,5.629,1623092401492.0,1.0,1.0,2
231,484543234,20461.0,9.50906,1581.52769,1581.52769,0.00146686,0.07729474,1623096000125.0,RVNUSDT,SELL,0.001466855,0.07683,1623094201561.0,1.0,1.0,2
232,2090283022,0.448,-13.38819997,1583.176,1583.176,0.00147742,3533.875,1623097800162.0,MKRUSDT,SELL,0.001477415,3563.759375,1623096001593.0,1.0,1.0,2
233,2090503858,0.444,-62.9318,1505.6758,1505.6758,0.00145968,3391.161712,1623099600103.0,MKRUSDT,SELL,0.00145968,3532.9,1623097802022.0,1.0,1.0,2
234,14849866575,1640.1,-31.65393,1417.37442,1417.37442,0.00140296,0.8642,1623101400094.0,XRPUSDT,SELL,0.00140296,0.8835,1623099601506.0,1.0,1.0,2
235,11648390485,263.1,9.7347,1385.4846,1385.4846,0.00136546,5.266,1623103200205.0,EOSUSDT,SELL,0.00136546,5.229,1623101401957.0,1.0,1.0,2
236,11648810332,265.4,2.4289,1400.2907,1400.2907,0.00137773,5.27615185,1623105000100.0,EOSUSDT,SELL,0.001377725,5.267,1623103201564.0,1.0,1.0,2
237,3602855279,139.8,-0.30919998,1397.5494,1397.5494,0.00137386,9.99677682,1623106800197.0,QTUMUSDT,SELL,0.001373855,9.998988555,1623105002880.0,1.0,1.0,2
238,179829843,410.0,-67.74999999,1338.199,1338.199,0.00135986,3.2639,1623108600195.0,BAKEUSDT,SELL,0.001359855,3.429143902,1623106802462.0,1.0,1.0,2
239,180058548,382.0,-3.6473,1245.3017,1245.3017,0.00125023,3.25995209,1623110401481.0,BAKEUSDT,SELL,0.00125023,3.2695,1623108602046.0,1.0,1.0,2
240,180281256,382.0,21.42119996,1266.8118,1266.8118,0.00126128,3.31626126,1623112200303.0,BAKEUSDT,SELL,0.00126128,3.260184817,1623110411120.0,1.0,1.0,2
241,12216196535,16.0,1.969,1311.168,1311.168,0.00130636,81.948,1623114000183.0,FILUSDT,SELL,0.00130636,81.8249375,1623112202536.0,1.0,1.0,2
242,299240492,475.0,-2.11299999,1290.29,1290.29,0.00128266,2.7164,1623115800170.0,MTLUSDT,SELL,0.001282665,2.720848421,1623114002142.0,1.0,1.0,2
243,299485673,487.0,-2.04859999,1320.8204,1320.8204,0.00131195,2.71215688,1623117600191.0,MTLUSDT,SELL,0.00131195,2.71636345,1623115801568.0,1.0,1.0,2
244,3285368884,1448.0,-12.86471998,1287.0795,1287.0795,0.00137508,0.88886706,1623123000195.0,ZRXUSDT,SELL,0.001375075,0.897751533,1623121201379.0,1.0,1.0,2
245,11156850023,250.6,32.44697999,1284.26034,1284.26034,0.0013414,5.12474198,1623124800096.0,OMGUSDT,SELL,0.0013414,4.995264804,1623123001609.0,1.0,1.0,2
246,6296402860,190.5,-9.36985998,1327.57108,1327.57108,0.48643007,6.96887706,1623135600109.0,BANDUSDT,SELL,0.486430065,7.018062677,1623133801378.0,1.0,1.0,2
247,6296676040,189.5,37.13648999,1358.33662,1358.33662,0.52704165,7.16800327,1623137400209.0,BANDUSDT,SELL,0.52704165,6.972032348,1623135601964.0,1.0,1.0,2
248,1012953018,1460.0,-28.2578,1360.0562,1360.0562,0.54447144,0.93154534,1623160800232.0,ICXUSDT,SELL,0.544471435,0.9509,1623159002279.0,1.0,1.0,2
249,1013065193,1447.0,-15.29699997,1334.6516,1334.6516,0.53692004,0.92235771,1623162600226.0,ICXUSDT,SELL,0.53692004,0.932929233,1623160802541.0,1.0,1.0,2
250,1013175929,1418.0,-18.27289998,1290.9594,1290.9594,0.51930159,0.9104086,1623164400222.0,ICXUSDT,SELL,0.51930159,0.923294993,1623162602537.0,1.0,1.0,2
251,1013297549,1399.0,-26.67679998,1249.2379,1249.2379,0.50503052,0.89295061,1623166200253.0,ICXUSDT,SELL,0.50503052,0.912019085,1623164401624.0,1.0,1.0,2
252,1934287827,5619.0,23.94007,1208.42527,1208.42527,0.47858208,0.21506056,1623168000213.0,CHZUSDT,SELL,0.47858208,0.2108,1623166201734.0,1.0,1.0,2
253,11084996911,10.161,42.42384998,1288.43848,1288.43848,0.5068906,126.8023305,1623169800273.0,ZECUSDT,SELL,0.506890605,122.6271656,1623168013190.0,1.0,1.0,2
254,1050351798,2007.0,5.29569998,1277.6562,1277.6562,0.00135451,0.6366,1623207600202.0,ALPHAUSDT,SELL,0.001354505,0.633961385,1623205801338.0,1.0,1.0,2
255,2380390430,1167.7,10.41308999,1270.80555,1270.80555,0.00130081,1.08829798,1623236400090.0,ALGOUSDT,BUY,0.001300805,1.097215586,1623234601379.0,1.0,1.0,2
256,2380584205,1209.0,6.72373,1308.54737,1308.54737,0.00133264,1.0823386,1623238200123.0,ALGOUSDT,BUY,0.00133264,1.0879,1623236401952.0,1.0,1.0,2
257,2918431890,6306.0,-11.92299998,1327.86348,1327.86348,0.00128857,0.21057144,1623258000092.0,BLZUSDT,BUY,0.00128857,0.208680698,1623256201398.0,1.0,1.0,2
258,2918772147,6179.0,-29.02311999,1328.29074,1328.29074,0.00126712,0.21496856,1623259800142.0,BLZUSDT,BUY,0.00126712,0.210271503,1623258001970.0,1.0,1.0,2
259,2918951032,5627.0,-14.39482998,1223.16129,1223.16129,0.00117162,0.21737361,1623261600094.0,BLZUSDT,BUY,0.001171615,0.214815436,1623259802612.0,1.0,1.0,2
260,2919172643,5569.0,6.22804,1203.35876,1203.35876,0.00117031,0.21608166,1623263400107.0,BLZUSDT,BUY,0.001170305,0.2172,1623261601989.0,1.0,1.0,2
261,2515637864,22.0,9.6372,1185.8868,1185.8868,0.00116109,53.90394545,1623286800158.0,NEOUSDT,BUY,0.001161085,54.342,1623285001827.0,1.0,1.0,2
262,5617689550,2.3,-28.276,1228.347,1228.347,0.00118033,534.063913,1623288600174.0,KSMUSDT,BUY,0.00118033,521.77,1623286801581.0,1.0,1.0,2
263,5618123970,2.2,11.271,1162.304,1162.304,0.00113504,528.32,1623290400102.0,KSMUSDT,BUY,0.001135045,533.4431818,1623288602524.0,1.0,1.0,2
264,335186860,15.58,-25.42079998,1155.4128,1155.4128,0.00118186,74.16,1623317400124.0,ICPUSDT,SELL,0.00118186,75.7916303,1623315601385.0,1.0,1.0,2
265,335502945,15.25,24.27709998,1154.2929,1154.2929,0.00114255,75.6913377,1623319200166.0,ICPUSDT,SELL,0.001142545,74.09939672,1623317401959.0,1.0,1.0,2
266,338878613,16.84,-6.61899996,1173.0134,1173.0134,0.00118365,69.65637767,1623339000153.0,ICPUSDT,SELL,0.00118365,70.04942993,1623337201317.0,1.0,1.0,2
267,1960932962,4354.0,4.57974997,1160.32576,1160.32576,0.0011811,0.2664965,1623344400100.0,CHZUSDT,BUY,0.001181095,0.267548349,1623342601744.0,1.0,1.0,2
268,207701006,401.0,-23.44709997,1145.4196,1145.4196,0.00118429,2.85640798,1623346200674.0,BAKEUSDT,SELL,0.00118429,2.914879551,1623344401473.0,1.0,1.0,2
269,207889022,404.0,12.04609999,1170.2689,1170.2689,0.0011948,2.8967052,1623348000256.0,BAKEUSDT,SELL,0.001194795,2.866888119,1623346203574.0,1.0,1.0,2
270,3277388692,3.574,21.68852998,1174.70762,1174.70762,0.00119658,328.6814829,1623358800142.0,COMPUSDT,SELL,0.00119658,322.6130638,1623357001338.0,1.0,1.0,2
271,10920406435,24.7,-4.76499998,1192.823,1192.823,0.00123867,48.29242915,1623373200171.0,TRBUSDT,SELL,0.001238665,48.48534413,1623371401465.0,1.0,1.0,2
272,3029419072,132.5,-34.62099997,1166.7687,1166.7687,0.00123742,8.80580151,1623375000179.0,SNXUSDT,SELL,0.00123742,9.067092075,1623373202167.0,1.0,1.0,2
273,3029602646,125.3,22.82459998,1128.8348,1128.8348,0.0011674,9.00905666,1623376800155.0,SNXUSDT,SELL,0.0011674,8.826897047,1623375001772.0,1.0,1.0,2
274,3029802128,129.1,-6.87229997,1157.0754,1157.0754,0.00120642,8.96262897,1623378600168.0,SNXUSDT,SELL,0.001206415,9.015861348,1623376801619.0,1.0,1.0,2
275,13173271238,51.0,15.56999999,1173.876,1173.876,0.00120579,23.01717647,1623380400142.0,UNIUSDT,SELL,0.00120579,22.71188235,1623378602058.0,1.0,1.0,2
276,2754496857,31.0,10.09499998,1204.445,1204.445,0.00122497,38.85306452,1623396600105.0,SOLUSDT,SELL,0.001224965,38.52741935,1623394802317.0,1.0,1.0,2
277,1975592299,3845.0,-61.94295,1259.50665,1259.50665,0.00124477,0.32757,1623402000172.0,CHZUSDT,BUY,0.00124477,0.31146,1623400201786.0,1.0,1.0,2
278,1976556383,3216.0,-20.29228,1070.31696,1070.31696,0.00106126,0.33281,1623403800089.0,CHZUSDT,BUY,0.00106126,0.326500211,1623402001535.0,1.0,1.0,2
279,1131720412,207.0,48.08699997,988.839,988.839,0.00100675,4.777,1623405600132.0,AXSUSDT,BUY,0.001006745,5.009304348,1623403802432.0,1.0,1.0,2
280,4005169796,737.0,24.39299996,1094.0908,1094.0908,0.00110293,1.4845194,1623407400144.0,ENJUSDT,BUY,0.001102925,1.517617096,1623405601983.0,1.0,1.0,2
281,512201944,177.3,-4.58729997,1167.4289,1167.4289,0.00115797,6.58448336,1623409200190.0,ALICEUSDT,BUY,0.001157965,6.558610265,1623407401558.0,1.0,1.0,2
282,666813752,3444.0,20.22760997,1135.31167,1135.31167,0.00114121,0.32964915,1623411000133.0,SANDUSDT,BUY,0.001141205,0.335522439,1623409201538.0,1.0,1.0,2
283,214469671,337.0,17.77309998,1196.5757,1196.5757,0.00120428,3.55066973,1623412800162.0,BAKEUSDT,BUY,0.001204275,3.603408902,1623411002428.0,1.0,1.0,2
284,5645489303,2.9,-5.51,1255.729,1255.729,0.00127388,433.01,1623427200094.0,KSMUSDT,SELL,0.001273875,434.91,1623425402831.0,1.0,1.0,2
285,5645816832,2.9,-14.98999998,1239.855,1239.855,0.00126504,427.5362069,1623429000139.0,KSMUSDT,SELL,0.00126504,432.7051724,1623427212841.0,1.0,1.0,2
286,5646156780,2.8,1.46899997,1196.626,1196.626,0.00121604,427.3664286,1623430800104.0,KSMUSDT,SELL,0.00121604,426.8417857,1623429003447.0,1.0,1.0,2
287,5646490741,2.8,27.76799993,1223.534,1223.534,0.00122859,436.9764286,1623432600091.0,KSMUSDT,SELL,0.00122859,427.0592857,1623430802856.0,1.0,1.0,2
288,6030093292,59.1,6.9738,1273.014,1273.014,0.00128276,21.54,1623434400136.0,DOTUSDT,SELL,0.00128276,21.422,1623432602459.0,1.0,1.0,2
289,12513499178,148.0,10.41299999,1293.52,1293.52,0.00130449,8.74,1623438000151.0,SUSHIUSDT,SELL,0.00130449,8.669641892,1623436201473.0,1.0,1.0,2
290,1063018624,2075.0,-8.31099996,1282.1132,1282.1132,0.00129856,0.61788588,1623439800116.0,ALPHAUSDT,SELL,0.00129856,0.621891181,1623438002723.0,1.0,1.0,2
291,1063124137,2073.0,-14.98449998,1267.2431,1267.2431,0.00129043,0.61130878,1623441600101.0,ALPHAUSDT,SELL,0.001290425,0.618537192,1623439802018.0,1.0,1.0,2
292,783686671,15263.0,-17.20442998,1235.58013,1235.58013,0.00129316,0.08095264,1623448800166.0,ANKRUSDT,SELL,0.001293155,0.082079838,1623447001413.0,1.0,1.0,2
293,783757323,15273.0,25.64544996,1263.26872,1263.26872,0.00130022,0.08271255,1623450600091.0,ANKRUSDT,SELL,0.00130022,0.08103341,1623448802960.0,1.0,1.0,2
294,322428874,570.0,17.82539998,1287.6064,1287.6064,0.00133763,2.2589586,1623456001475.0,MTLUSDT,SELL,0.001337625,2.227685965,1623454201349.0,1.0,1.0,2
295,3285122038,4.406,-29.85842998,1268.54749,1268.54749,0.00134576,287.9136382,1623457800208.0,COMPUSDT,SELL,0.00134576,294.690404,1623456007997.0,1.0,1.0,2
296,3285296588,4.313,12.13068997,1253.88025,1253.88025,0.00131518,290.7211338,1623459600165.0,COMPUSDT,SELL,0.00131518,287.9085463,1623457803034.0,1.0,1.0,2
297,1042061193,808.0,-23.64609999,1239.9625,1239.9625,0.00132507,1.53460705,1623461400227.0,BELUSDT,SELL,0.00132507,1.56387203,1623459601520.0,1.0,1.0,2
298,1385712552,406.3,-3.88491,1248.49421,1248.49421,0.00134006,3.07283832,1623463200154.0,RLCUSDT,SELL,0.001340055,3.0824,1623461401752.0,1.0,1.0,2
299,12304631645,18.3,-6.42429999,1223.5988,1223.5988,0.00133308,66.8633224,1623465000210.0,FILUSDT,SELL,0.001333075,67.21437705,1623463202209.0,1.0,1.0,2
300,784382035,15845.0,13.72803997,1208.95678,1208.95678,0.00131529,0.07629894,1623466800229.0,ANKRUSDT,SELL,0.00131529,0.075432549,1623465002809.0,1.0,1.0,2
301,12305738489,18.5,20.81549999,1248.0655,1248.0655,0.25028536,67.463,1623468600144.0,FILUSDT,SELL,0.250285355,66.33783784,1623466801625.0,1.0,1.0,2
302,808582270,65563.0,31.11288793,1300.853675,1300.853675,0.28438903,0.01984128,1623475800091.0,REEFUSDT,SELL,0.284389025,0.019366728,1623474001300.0,1.0,1.0,2
303,4982802175,3905.0,12.85506,1317.89084,1317.89084,0.5277752,0.33748805,1623524400216.0,XLMUSDT,BUY,0.5277752,0.34078,1623522601331.0,1.0,1.0,2
304,12049889989,13528.0,-3.87592998,1350.42196,1350.42196,0.54094396,0.09982421,1623596400094.0,VETUSDT,SELL,0.54094396,0.100110725,1623594601345.0,1.0,1.0,2
305,12050119500,13505.0,16.25510997,1364.70276,1364.70276,0.54263008,0.10105167,1623598200119.0,VETUSDT,SELL,0.54263008,0.09984803,1623596402453.0,1.0,1.0,2
306,2806662893,40.0,7.813,1398.555,1398.555,0.5578594,34.963875,1623600001153.0,SOLUSDT,SELL,0.5578594,34.76855,1623598201570.0,1.0,1.0,2
307,22905395085,0.037,-3.70148,1378.86272,1378.86272,0.55080479,37266.56,1623607200169.0,BTCUSDT,BUY,0.550804785,37166.52,1623605401432.0,1.0,1.0,2
308,22907446270,0.037,-6.05246,1385.76137,1385.76137,0.55309405,37453.01,1623609000182.0,BTCUSDT,BUY,0.55309405,37289.43,1623607202108.0,1.0,1.0,2
309,22909100295,0.036,0.80914998,1348.47049,1348.47049,0.53955001,37457.51361,1623610800150.0,BTCUSDT,BUY,0.53955001,37479.99,1623609002200.0,1.0,1.0,2
310,14995078338,1584.5,2.37675,1363.3038,1363.3038,0.54579687,0.8604,1623612600112.0,XRPUSDT,BUY,0.54579687,0.8619,1623610803148.0,1.0,1.0,2
311,22918300790,0.035,-15.98725,1372.7052,1372.7052,0.54588463,39220.14857,1623618000150.0,BTCUSDT,BUY,0.54588463,38763.37,1623616201844.0,1.0,1.0,2
312,22920433957,0.034,10.57842,1324.69032,1324.69032,0.53199181,38961.48,1623619800130.0,BTCUSDT,BUY,0.531991805,39272.61,1623618002485.0,1.0,1.0,2
313,13209015659,57.0,5.74199999,1335.384,1335.384,0.535302,23.42778947,1623621600162.0,UNIUSDT,BUY,0.535302,23.52852632,1623619802950.0,1.0,1.0,2
314,3385482833,715.0,-14.3,1374.945,1374.945,0.547118,1.923,1623623400188.0,KNCUSDT,BUY,0.547118,1.903,1623621602002.0,1.0,1.0,2
315,3385565522,681.0,16.344,1293.9,1293.9,0.5208288,1.9,1623625200137.0,KNCUSDT,BUY,0.5208288,1.924,1623623402481.0,1.0,1.0,2
316,1184644071,4510.0,-13.11429997,1371.4262,1371.4262,0.54594761,0.30408563,1623637800139.0,BZRXUSDT,BUY,0.54594761,0.301177805,1623636001819.0,1.0,1.0,2
317,1184867489,4550.0,3.67299999,1378.65,1378.65,0.5521946,0.303,1623639600092.0,BZRXUSDT,BUY,0.552194595,0.303807253,1623637802010.0,1.0,1.0,2
318,320261880,1560.0,-19.7338,1353.456,1353.456,0.53743564,0.8676,1623650400133.0,OGNUSDT,BUY,0.53743564,0.854950128,1623648601369.0,1.0,1.0,2
319,320412185,1530.0,-8.57639998,1333.2312,1333.2312,0.5315772,0.87139294,1623652200162.0,OGNUSDT,BUY,0.531577195,0.865787451,1623650402885.0,1.0,1.0,2
320,320523220,1478.0,22.55089998,1262.1947,1262.1947,0.50938806,0.85398829,1623654000164.0,OGNUSDT,BUY,0.50938806,0.869246008,1623652202493.0,1.0,1.0,2
321,1859399929,408.0,-12.54209997,1332.1533,1332.1533,0.5303529,3.26508162,1623657601634.0,1INCHUSDT,BUY,0.530352895,3.234341176,1623655802307.0,1.0,1.0,2
322,1859701873,397.0,-1.73899999,1294.6076,1294.6076,0.51749523,3.26097632,1623659400175.0,1INCHUSDT,BUY,0.51749523,3.25659597,1623657611857.0,1.0,1.0,2
323,1860124423,393.0,-9.4204,1290.8085,1290.8085,0.51443931,3.2845,1623661200179.0,1INCHUSDT,BUY,0.51443931,3.260529517,1623659402504.0,1.0,1.0,2
324,1860393179,385.0,11.36029998,1251.9654,1251.9654,0.50305822,3.25185818,1623663000162.0,1INCHUSDT,BUY,0.503058215,3.281365455,1623661201557.0,1.0,1.0,2
325,1861788445,374.0,-51.68239999,1334.06,1334.06,0.52328752,3.56700535,1623668400163.0,1INCHUSDT,BUY,0.52328752,3.428817112,1623666601389.0,1.0,1.0,2
326,1862390286,329.0,-8.70139999,1181.084,1181.084,0.47069332,3.58992097,1623670200090.0,1INCHUSDT,BUY,0.47069332,3.563472948,1623668402520.0,1.0,1.0,2
327,1862763175,323.0,-8.46239999,1166.8949,1166.8949,0.46506548,3.61267771,1623672000185.0,1INCHUSDT,BUY,0.46506548,3.586478328,1623670201989.0,1.0,1.0,2
328,345766534,49319.0,-17.36333,1158.50331,1158.50331,0.45992865,0.02349,1623679200213.0,STMXUSDT,BUY,0.459928645,0.023137938,1623677401409.0,1.0,1.0,2
329,345905263,46794.0,-1.39650999,1099.72334,1099.72334,0.43961003,0.02350137,1623681000208.0,STMXUSDT,BUY,0.439610025,0.023471531,1623679201662.0,1.0,1.0,2
330,346025904,47111.0,31.08435997,1075.54029,1075.54029,0.43643297,0.02282992,1623682800190.0,STMXUSDT,BUY,0.436432965,0.02348973,1623681003027.0,1.0,1.0,2
